date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上",Label
2017-11-28,15.85,15.9,15.85,15.95,15.7,22794.0,4273.0,360314781.0,5.33,0.05,14873000.0,10440000.0,4433000.0,0.0,847000.0,-847000.0,496000.0,996000.0,-500000.0,15369000.0,12283000.0,3086000.0,5654558578.0,4182686593.0,1471871985.0,33466455.0,57235000.0,-23768545.0,384475514.0,368595083.0,15880431.0,6072500547.0,4608516676.0,1463983871.0,1337.0,2062.0,0.0,-725.0,85599.0,94.0,98.0,0.0,4.0,8751.0,19.0,952044.0,926585.0,10155.0,59511.0,69318.0,6735.0,28000.0,14272000.0,0.0,-14244000.0,626484838.0,12568226.0,958269000.0,861611520.0,96657480.0,0.47,4.06,3.33,2.03,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.11,0.66,0.61,74.1,0.0
2017-11-29,15.7,15.9,15.7,15.95,15.6,31143.0,6785.0,489009402.0,4.59,-0.15,17584700.0,18899800.0,-1315100.0,150000.0,89000.0,61000.0,196000.0,1542000.0,-1346000.0,17930700.0,20530800.0,-2600100.0,5672143278.0,4201586393.0,1470556885.0,33616455.0,57324000.0,-23707545.0,384671514.0,370137083.0,14534431.0,6090431247.0,4629047476.0,1461383771.0,2018.0,2568.0,26.0,-576.0,85023.0,384.0,12.0,2.0,-374.0,8377.0,55.0,954062.0,929153.0,9579.0,59895.0,69330.0,6361.0,515000.0,8654000.0,0.0,-8139000.0,618345838.0,12547644.0,958784000.0,870265520.0,88518480.0,0.47,4.06,3.33,2.03,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.11,0.66,0.61,74.1,0.0
2017-11-30,15.3,15.5,15.3,15.6,15.3,76813.0,7474.0,1180125023.0,10.28,-0.4,50645072.0,56067348.0,-5422276.0,0.0,15000.0,-15000.0,447000.0,3339000.0,-2892000.0,51092072.0,59421348.0,-8329276.0,5722788350.0,4257653741.0,1465134609.0,33616455.0,57339000.0,-23722545.0,385118514.0,373476083.0,11642431.0,6141523319.0,4688468824.0,1453054495.0,2553.0,4605.0,41.0,-2093.0,82930.0,491.0,249.0,18.0,-260.0,8117.0,28.0,956615.0,933758.0,7486.0,60386.0,69579.0,6101.0,3621000.0,4516000.0,0.0,-895000.0,617450838.0,12808795.0,962405000.0,874781520.0,87623480.0,0.47,4.06,3.33,2.03,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.11,0.66,0.61,74.1,0.0
2017-12-01,15.35,15.4,15.35,15.55,15.1,38098.0,8661.0,584152696.0,4.4,0.05,18086000.0,13262000.0,4824000.0,11000.0,0.0,11000.0,1071000.0,3963000.0,-2892000.0,19168000.0,17225000.0,1943000.0,5740874350.0,4270915741.0,1469958609.0,33627455.0,57339000.0,-23711545.0,386189514.0,377439083.0,8750431.0,6160691319.0,4705693824.0,1454997495.0,722.0,4457.0,11.0,-3746.0,79184.0,236.0,264.0,0.0,28.0,8145.0,71.0,957337.0,938215.0,3740.0,60622.0,69843.0,6129.0,1242000.0,1915000.0,0.0,-673000.0,616777838.0,12753693.0,963647000.0,876696520.0,86950480.0,0.47,4.06,3.33,2.04,1.65,2.16,1.34,1.18,2.91,2.39,1.95,1.1,0.68,0.61,74.06,0.0
2017-12-04,15.7,15.45,15.7,15.7,15.35,29442.0,5986.0,459454547.0,4.92,0.35,10096565.0,12561000.0,-2464435.0,0.0,0.0,0.0,4226000.0,1102000.0,3124000.0,14322565.0,13663000.0,659565.0,5750970915.0,4283476741.0,1467494174.0,33627455.0,57339000.0,-23711545.0,390415514.0,378541083.0,11874431.0,6175013884.0,4719356824.0,1455657060.0,449.0,1503.0,0.0,-1054.0,78130.0,72.0,379.0,0.0,307.0,8452.0,6.0,957786.0,939718.0,2686.0,60694.0,70222.0,6436.0,905000.0,3650000.0,0.0,-2745000.0,614032838.0,12736505.0,964552000.0,880346520.0,84205480.0,0.47,4.06,3.33,2.04,1.65,2.16,1.34,1.18,2.91,2.39,1.95,1.1,0.68,0.61,74.06,0.0
2017-12-05,15.55,15.65,15.55,15.65,15.45,24366.0,5659.0,378334009.0,4.31,-0.15,14881729.0,10535000.0,4346729.0,0.0,0.0,0.0,99000.0,3987000.0,-3888000.0,14980729.0,14522000.0,458729.0,5765852644.0,4294011741.0,1471840903.0,33627455.0,57339000.0,-23711545.0,390514514.0,382528083.0,7986431.0,6189994613.0,4733878824.0,1456115789.0,334.0,1336.0,37.0,-1039.0,77091.0,112.0,206.0,6.0,88.0,8540.0,16.0,958120.0,941054.0,1647.0,60806.0,70428.0,6524.0,410000.0,7699000.0,0.0,-7289000.0,606743838.0,12794249.0,964962000.0,888045520.0,76916480.0,0.47,4.06,3.33,2.04,1.65,2.16,1.34,1.18,2.91,2.39,1.95,1.1,0.68,0.61,74.06,0.0
2017-12-06,15.0,15.45,15.0,15.5,14.9,54783.0,9043.0,829686025.0,6.06,-0.55,24895200.0,34109000.0,-9213800.0,28000.0,0.0,28000.0,490000.0,5325000.0,-4835000.0,25413200.0,39434000.0,-14020800.0,5790747844.0,4328120741.0,1462627103.0,33655455.0,57339000.0,-23683545.0,391004514.0,387853083.0,3151431.0,6215407813.0,4773312824.0,1442094989.0,2732.0,3107.0,12.0,-387.0,76704.0,1309.0,252.0,0.0,-1057.0,7483.0,86.0,960852.0,944161.0,1260.0,62115.0,70680.0,5467.0,4770000.0,11371000.0,0.0,-6601000.0,600142838.0,13116890.0,969732000.0,899416520.0,70315480.0,0.47,4.06,3.33,2.04,1.65,2.16,1.34,1.18,2.91,2.39,1.95,1.1,0.68,0.61,74.06,0.0
2017-12-07,14.65,15.05,14.65,15.25,14.55,57685.0,8610.0,854466921.0,6.7,-0.35,32333000.0,16702000.0,15631000.0,0.0,3000.0,-3000.0,2272000.0,2524000.0,-252000.0,34605000.0,19229000.0,15376000.0,5823080844.0,4344822741.0,1478258103.0,33655455.0,57342000.0,-23686545.0,393276514.0,390377083.0,2899431.0,6250012813.0,4792541824.0,1457470989.0,2765.0,3685.0,0.0,-920.0,75784.0,871.0,639.0,0.0,-232.0,7251.0,32.0,963617.0,947846.0,340.0,62986.0,71319.0,5235.0,2487000.0,9146000.0,0.0,-6659000.0,593483838.0,12833527.0,972219000.0,908562520.0,63656480.0,0.47,4.06,3.33,2.04,1.65,2.16,1.34,1.18,2.91,2.39,1.95,1.1,0.68,0.61,74.06,0.0
2017-12-08,14.65,14.8,14.65,14.85,14.55,36748.0,8278.0,539668484.0,4.44,0.0,25293200.0,13978000.0,11315200.0,0.0,0.0,0.0,332000.0,2445000.0,-2113000.0,25625200.0,16423000.0,9202200.0,5848374044.0,4358800741.0,1489573303.0,33655455.0,57342000.0,-23686545.0,393608514.0,392822083.0,786431.0,6275638013.0,4808964824.0,1466673189.0,694.0,1572.0,13.0,-891.0,74893.0,806.0,59.0,0.0,-747.0,6504.0,268.0,964311.0,949418.0,-551.0,63792.0,71378.0,4488.0,1518000.0,902000.0,0.0,616000.0,594099838.0,12861654.0,973737000.0,909464520.0,64272480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.4,1.97,1.11,0.67,0.53,74.11,0.0
2017-12-11,15.15,14.85,15.15,15.15,14.8,33189.0,6234.0,499179457.0,5.32,0.5,20532000.0,10410400.0,10121600.0,0.0,0.0,0.0,2263000.0,319000.0,1944000.0,22795000.0,10729400.0,12065600.0,5868906044.0,4369211141.0,1499694903.0,33655455.0,57342000.0,-23686545.0,395871514.0,393141083.0,2730431.0,6298433013.0,4819694224.0,1478738789.0,640.0,2271.0,20.0,-1651.0,73242.0,83.0,519.0,0.0,436.0,6940.0,10.0,964951.0,951689.0,-2202.0,63875.0,71897.0,4924.0,289000.0,2021000.0,0.0,-1732000.0,592367838.0,12701628.0,974026000.0,911485520.0,62540480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.4,1.97,1.11,0.67,0.53,74.11,0.0
2017-12-12,14.95,15.15,14.95,15.15,14.85,19606.0,3913.0,293147793.0,5.01,-0.2,11560600.0,13803000.0,-2242400.0,6000.0,0.0,6000.0,524000.0,2193000.0,-1669000.0,12090600.0,15996000.0,-3905400.0,5880466644.0,4383014141.0,1497452503.0,33661455.0,57342000.0,-23680545.0,396395514.0,395334083.0,1061431.0,6310523613.0,4835690224.0,1474833389.0,1342.0,335.0,15.0,992.0,74234.0,237.0,255.0,0.0,18.0,6958.0,13.0,966293.0,952024.0,-1210.0,64112.0,72152.0,4942.0,4404000.0,2162000.0,0.0,2242000.0,594609838.0,12321102.0,978430000.0,913647520.0,64782480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.4,1.97,1.11,0.67,0.53,74.11,0.0
2017-12-13,14.8,14.9,14.8,14.95,14.8,11375.0,2548.0,168879346.0,4.46,-0.15,4712173.0,7154894.0,-2442721.0,0.0,0.0,0.0,162000.0,202000.0,-40000.0,4874173.0,7356894.0,-2482721.0,5885178817.0,4390169035.0,1495009782.0,33661455.0,57342000.0,-23680545.0,396557514.0,395536083.0,1021431.0,6315397786.0,4843047118.0,1472350668.0,1052.0,392.0,0.0,660.0,74894.0,272.0,152.0,0.0,-120.0,6838.0,73.0,967345.0,952416.0,-550.0,64384.0,72304.0,4822.0,642000.0,6608000.0,0.0,-5966000.0,588643838.0,12159317.0,979072000.0,920255520.0,58816480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.4,1.97,1.11,0.67,0.53,74.11,0.0
2017-12-14,14.9,14.9,14.9,15.15,14.85,41188.0,6329.0,618970314.0,6.51,0.1,13339000.0,22066754.0,-8727754.0,0.0,0.0,0.0,2197000.0,530000.0,1667000.0,15536000.0,22596754.0,-7060754.0,5898517817.0,4412235789.0,1486282028.0,33661455.0,57342000.0,-23680545.0,398754514.0,396066083.0,2688431.0,6330933786.0,4865643872.0,1465289914.0,649.0,1798.0,2.0,-1151.0,73743.0,207.0,170.0,0.0,-37.0,6801.0,15.0,967994.0,954214.0,-1701.0,64591.0,72474.0,4785.0,1822000.0,641000.0,0.0,1181000.0,589824838.0,12336430.0,980894000.0,920896520.0,59997480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.4,1.97,1.11,0.67,0.53,74.11,0.0
2017-12-15,14.65,14.85,14.65,14.9,14.65,38377.0,6299.0,563968528.0,6.09,-0.25,21343790.0,27831183.0,-6487393.0,182000.0,3600.0,178400.0,389000.0,1919000.0,-1530000.0,21914790.0,29753783.0,-7838993.0,5919861607.0,4440066972.0,1479794635.0,33843455.0,57345600.0,-23502145.0,399143514.0,397985083.0,1158431.0,6352848576.0,4895397655.0,1457450921.0,2028.0,528.0,3.0,1497.0,75240.0,323.0,63.0,0.0,-260.0,6541.0,8.0,970022.0,954742.0,-204.0,64914.0,72537.0,4525.0,616000.0,997000.0,0.0,-381000.0,589443838.0,12506349.0,981510000.0,921893520.0,59616480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.09,0.68,0.55,74.16,0.0
2017-12-18,14.5,14.75,14.5,14.8,14.5,27103.0,4862.0,395710832.0,5.57,-0.15,12273000.0,20615000.0,-8342000.0,0.0,0.0,0.0,216000.0,859000.0,-643000.0,12489000.0,21474000.0,-8985000.0,5932134607.0,4460681972.0,1471452635.0,33843455.0,57345600.0,-23502145.0,399359514.0,398844083.0,515431.0,6365337576.0,4916871655.0,1448465921.0,2349.0,1032.0,115.0,1202.0,76442.0,214.0,170.0,0.0,-44.0,6497.0,1.0,972371.0,955774.0,998.0,65128.0,72707.0,4481.0,2212000.0,1016000.0,0.0,1196000.0,590639838.0,12315901.0,983722000.0,922909520.0,60812480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.09,0.68,0.55,74.16,0.0
2017-12-19,14.55,14.6,14.55,14.75,14.55,26186.0,3672.0,382506163.0,7.13,0.05,17454400.0,17614000.0,-159600.0,0.0,174000.0,-174000.0,618000.0,755000.0,-137000.0,18072400.0,18543000.0,-470600.0,5949589007.0,4478295972.0,1471293035.0,33843455.0,57519600.0,-23676145.0,399977514.0,399599083.0,378431.0,6383409976.0,4935414655.0,1447995321.0,1043.0,702.0,105.0,236.0,76678.0,40.0,359.0,0.0,319.0,6816.0,4.0,973414.0,956476.0,1234.0,65168.0,73066.0,4800.0,951000.0,1443000.0,0.0,-492000.0,590147838.0,12404977.0,984673000.0,924352520.0,60320480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.09,0.68,0.55,74.16,0.0
2017-12-20,14.6,14.55,14.6,14.7,14.5,17598.0,3856.0,256649215.0,4.56,0.05,12840761.0,10144207.0,2696554.0,0.0,550000.0,-550000.0,524000.0,1797000.0,-1273000.0,13364761.0,12491207.0,873554.0,5962429768.0,4488440179.0,1473989589.0,33843455.0,58069600.0,-24226145.0,400501514.0,401396083.0,-894569.0,6396774737.0,4947905862.0,1448868875.0,474.0,992.0,0.0,-518.0,76160.0,368.0,181.0,0.0,-187.0,6629.0,52.0,973888.0,957468.0,716.0,65536.0,73247.0,4613.0,380000.0,2838000.0,0.0,-2458000.0,587689838.0,12454656.0,985053000.0,927190520.0,57862480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.09,0.68,0.55,74.16,0.0
2017-12-21,14.45,14.6,14.45,14.7,14.4,34815.0,4437.0,505957142.0,7.85,-0.15,15289437.0,24035000.0,-8745563.0,0.0,0.0,0.0,1227000.0,1254000.0,-27000.0,16516437.0,25289000.0,-8772563.0,5977719205.0,4512475179.0,1465244026.0,33843455.0,58069600.0,-24226145.0,401728514.0,402650083.0,-921569.0,6413291174.0,4973194862.0,1440096312.0,2607.0,310.0,0.0,2297.0,78457.0,529.0,84.0,0.0,-445.0,6184.0,4.0,976495.0,957778.0,3013.0,66065.0,73331.0,4168.0,516000.0,3041000.0,0.0,-2525000.0,585164838.0,11872319.0,985569000.0,930231520.0,55337480.0,0.47,4.06,3.33,2.04,1.64,2.16,1.34,1.16,2.91,2.39,1.93,1.09,0.68,0.55,74.16,0.0
2017-12-22,14.4,14.5,14.4,14.5,14.3,32325.0,4160.0,465021535.0,7.77,-0.05,21178000.0,18738500.0,2439500.0,0.0,139000.0,-139000.0,251000.0,1716000.0,-1465000.0,21429000.0,20593500.0,835500.0,5998897205.0,4531213679.0,1467683526.0,33843455.0,58208600.0,-24365145.0,401979514.0,404366083.0,-2386569.0,6434720174.0,4993788362.0,1440931812.0,1128.0,1523.0,111.0,-506.0,77951.0,90.0,143.0,0.0,53.0,6237.0,1.0,977623.0,959301.0,2507.0,66155.0,73474.0,4221.0,37000.0,6485000.0,0.0,-6448000.0,578716838.0,11819821.0,985606000.0,936716520.0,48889480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2017-12-25,14.45,14.45,14.45,14.5,14.4,8019.0,2102.0,115854903.0,3.81,0.05,1988000.0,1713000.0,275000.0,0.0,0.0,0.0,311000.0,239000.0,72000.0,2299000.0,1952000.0,347000.0,6000885205.0,4532926679.0,1467958526.0,33843455.0,58208600.0,-24365145.0,402290514.0,404605083.0,-2314569.0,6437019174.0,4995740362.0,1441278812.0,260.0,830.0,12.0,-582.0,77369.0,78.0,26.0,6.0,-58.0,6179.0,10.0,977883.0,960131.0,1925.0,66233.0,73500.0,4163.0,92000.0,200000.0,0.0,-108000.0,578608838.0,11515625.0,985698000.0,936916520.0,48781480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2017-12-26,14.05,14.45,14.05,14.5,14.05,29369.0,4834.0,415880691.0,6.08,-0.4,4699000.0,11722000.0,-7023000.0,0.0,78005.0,-78005.0,208000.0,1660000.0,-1452000.0,4907000.0,13460005.0,-8553005.0,6005584205.0,4544648679.0,1460935526.0,33843455.0,58286605.0,-24443150.0,402498514.0,406265083.0,-3766569.0,6441926174.0,5009200367.0,1432725807.0,3164.0,2423.0,110.0,631.0,78000.0,295.0,38.0,0.0,-257.0,5922.0,37.0,981047.0,962554.0,2556.0,66528.0,73538.0,3906.0,4103000.0,7999000.0,0.0,-3896000.0,574712838.0,11413017.0,989801000.0,944915520.0,44885480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2017-12-27,14.2,14.1,14.2,14.25,14.1,16454.0,4002.0,233408502.0,4.11,0.15,10089680.0,8547000.0,1542680.0,6000.0,118000.0,-112000.0,223000.0,488000.0,-265000.0,10318680.0,9153000.0,1165680.0,6015673885.0,4553195679.0,1462478206.0,33849455.0,58404605.0,-24555150.0,402721514.0,406753083.0,-4031569.0,6452244854.0,5018353367.0,1433891487.0,325.0,2157.0,68.0,-1900.0,76100.0,18.0,253.0,0.0,235.0,6157.0,63.0,981372.0,964711.0,656.0,66546.0,73791.0,4141.0,313000.0,3518000.0,0.0,-3205000.0,571507838.0,11195177.0,990114000.0,948433520.0,41680480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2017-12-28,14.3,14.2,14.3,14.4,14.15,20198.0,2976.0,288623492.0,6.79,0.1,12518000.0,10595000.0,1923000.0,7000.0,71000.0,-64000.0,343000.0,629000.0,-286000.0,12868000.0,11295000.0,1573000.0,6028191885.0,4563790679.0,1464401206.0,33856455.0,58475605.0,-24619150.0,403064514.0,407382083.0,-4317569.0,6465112854.0,5029648367.0,1435464487.0,486.0,908.0,6.0,-428.0,75672.0,74.0,43.0,0.0,-31.0,6126.0,7.0,981858.0,965619.0,228.0,66620.0,73834.0,4110.0,155000.0,5820000.0,0.0,-5665000.0,565842838.0,11045648.0,990269000.0,954253520.0,36015480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2017-12-29,14.2,14.3,14.2,14.45,14.15,33797.0,3547.0,481281801.0,9.53,-0.1,19355647.0,26979000.0,-7623353.0,0.0,0.0,0.0,397000.0,849000.0,-452000.0,19752647.0,27828000.0,-8075353.0,6047547532.0,4590769679.0,1456777853.0,33856455.0,58475605.0,-24619150.0,403461514.0,408231083.0,-4769569.0,6484865501.0,5057476367.0,1427389134.0,3193.0,1592.0,3.0,1598.0,77270.0,472.0,166.0,0.0,-306.0,5820.0,61.0,985051.0,967211.0,1826.0,67092.0,74000.0,3804.0,893000.0,3293000.0,0.0,-2400000.0,563442838.0,11052570.0,991162000.0,957546520.0,33615480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2018-01-02,14.25,14.2,14.25,14.3,14.15,16608.0,3318.0,236518771.0,5.01,0.05,12293200.0,8149493.0,4143707.0,0.0,0.0,0.0,471000.0,583000.0,-112000.0,12764200.0,8732493.0,4031707.0,6059840732.0,4598919172.0,1460921560.0,33856455.0,58475605.0,-24619150.0,403932514.0,408814083.0,-4881569.0,6497629701.0,5066208860.0,1431420841.0,522.0,817.0,42.0,-337.0,76933.0,18.0,5.0,0.0,-13.0,5807.0,2.0,985573.0,968028.0,1489.0,67110.0,74005.0,3791.0,1492000.0,600000.0,0.0,892000.0,564334838.0,10725639.0,992654000.0,958146520.0,34507480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2018-01-03,14.4,14.4,14.4,14.6,14.35,56967.0,8924.0,825515154.0,6.38,0.15,22350696.0,24935000.0,-2584304.0,0.0,0.0,0.0,1430000.0,578000.0,852000.0,23780696.0,25513000.0,-1732304.0,6082191428.0,4623854172.0,1458337256.0,33856455.0,58475605.0,-24619150.0,405362514.0,409392083.0,-4029569.0,6521410397.0,5091721860.0,1429688537.0,2217.0,4263.0,14.0,-2060.0,74873.0,213.0,65.0,0.0,-148.0,5659.0,6.0,987790.0,972291.0,-571.0,67323.0,74070.0,3643.0,916000.0,764000.0,0.0,152000.0,564486838.0,10408924.0,993570000.0,958910520.0,34659480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2018-01-04,14.35,14.4,14.35,14.5,14.25,32656.0,8872.0,467537204.0,3.68,-0.05,19158882.0,16762000.0,2396882.0,451000.0,0.0,451000.0,154000.0,1120000.0,-966000.0,19763882.0,17882000.0,1881882.0,6101350310.0,4640616172.0,1460734138.0,34307455.0,58475605.0,-24168150.0,405516514.0,410512083.0,-4995569.0,6541174279.0,5109603860.0,1431570419.0,1681.0,270.0,3.0,1408.0,76281.0,83.0,27.0,0.0,-56.0,5603.0,3.0,989471.0,972561.0,837.0,67406.0,74097.0,3587.0,845000.0,8298000.0,0.0,-7453000.0,557033838.0,9963098.0,994415000.0,967208520.0,27206480.0,0.47,4.07,3.34,2.05,1.65,2.18,1.34,1.16,2.93,2.41,1.93,1.1,0.69,0.52,74.08,0.0
2018-01-05,14.55,14.4,14.55,14.55,14.35,41523.0,5121.0,601312825.0,8.11,0.2,20409531.0,20423000.0,-13469.0,0.0,16000.0,-16000.0,1763000.0,210000.0,1553000.0,22172531.0,20649000.0,1523531.0,6121759841.0,4661039172.0,1460720669.0,34307455.0,58491605.0,-24184150.0,407279514.0,410722083.0,-3442569.0,6563346810.0,5130252860.0,1433093950.0,715.0,2046.0,10.0,-1341.0,74940.0,14.0,122.0,0.0,108.0,5711.0,21.0,990186.0,974607.0,-504.0,67420.0,74219.0,3695.0,2681000.0,4006000.0,0.0,-1325000.0,555708838.0,9862435.0,997096000.0,971214520.0,25881480.0,0.47,4.08,3.36,2.05,1.66,2.19,1.35,1.16,2.96,2.41,1.97,1.11,0.71,0.53,73.92,0.0
2018-01-08,14.7,14.55,14.7,14.7,14.45,49586.0,8480.0,726422040.0,5.85,0.15,26582000.0,34072263.0,-7490263.0,0.0,0.0,0.0,1182000.0,622000.0,560000.0,27764000.0,34694263.0,-6930263.0,6148341841.0,4695111435.0,1453230406.0,34307455.0,58491605.0,-24184150.0,408461514.0,411344083.0,-2882569.0,6591110810.0,5164947123.0,1426163687.0,2266.0,2044.0,1.0,221.0,75161.0,28.0,132.0,0.0,104.0,5815.0,2.0,992452.0,976651.0,-283.0,67448.0,74351.0,3799.0,1229000.0,1150000.0,0.0,79000.0,555787838.0,9887570.0,998325000.0,972364520.0,25960480.0,0.47,4.08,3.36,2.05,1.66,2.19,1.35,1.16,2.96,2.41,1.97,1.11,0.71,0.53,73.92,0.0
2018-01-09,14.75,14.65,14.75,14.75,14.55,27627.0,5113.0,405089588.0,5.4,0.05,17357109.0,17422000.0,-64891.0,0.0,0.0,0.0,510000.0,1248000.0,-738000.0,17867109.0,18670000.0,-802891.0,6165698950.0,4712533435.0,1453165515.0,34307455.0,58491605.0,-24184150.0,408971514.0,412592083.0,-3620569.0,6608977919.0,5183617123.0,1425360796.0,526.0,1129.0,3.0,-606.0,74555.0,17.0,186.0,0.0,169.0,5984.0,21.0,992978.0,977780.0,-889.0,67465.0,74537.0,3968.0,166000.0,20454000.0,0.0,-20288000.0,535499838.0,9864531.0,998491000.0,992818520.0,5672480.0,0.47,4.08,3.36,2.05,1.66,2.19,1.35,1.16,2.96,2.41,1.97,1.11,0.71,0.53,73.92,0.0
2018-01-10,14.2,14.65,14.2,14.7,14.1,55622.0,10158.0,796798187.0,5.48,-0.55,16801551.0,34434811.0,-17633260.0,0.0,17000.0,-17000.0,521000.0,2489000.0,-1968000.0,17322551.0,36940811.0,-19618260.0,6182500501.0,4746968246.0,1435532255.0,34307455.0,58508605.0,-24201150.0,409492514.0,415081083.0,-5588569.0,6626300470.0,5220557934.0,1405742536.0,3363.0,1286.0,0.0,2077.0,76632.0,476.0,129.0,4.0,-351.0,5633.0,96.0,996341.0,979066.0,1188.0,67941.0,74666.0,3617.0,5071000.0,4383000.0,0.0,688000.0,536187838.0,10192811.0,1003562000.0,997201520.0,6360480.0,0.47,4.08,3.36,2.05,1.66,2.19,1.35,1.16,2.96,2.41,1.97,1.11,0.71,0.53,73.92,0.0
2018-01-11,14.0,14.15,14.0,14.2,13.9,51795.0,9104.0,728106044.0,5.69,-0.2,18984000.0,42959039.0,-23975039.0,0.0,0.0,0.0,708000.0,760000.0,-52000.0,19692000.0,43719039.0,-24027039.0,6201484501.0,4789927285.0,1411557216.0,34307455.0,58508605.0,-24201150.0,410200514.0,415841083.0,-5640569.0,6645992470.0,5264276973.0,1381715497.0,1833.0,710.0,50.0,1073.0,77705.0,281.0,75.0,1.0,-207.0,5426.0,155.0,998174.0,979776.0,2261.0,68222.0,74741.0,3410.0,9391000.0,2378000.0,0.0,7013000.0,543200838.0,10399333.0,1012953000.0,999579520.0,13373480.0,0.47,4.08,3.36,2.05,1.66,2.19,1.35,1.16,2.96,2.41,1.97,1.11,0.71,0.53,73.92,0.0
2018-01-12,14.2,14.05,14.2,14.3,14.0,51589.0,5529.0,732299836.0,9.33,0.2,35860820.0,38077440.0,-2216620.0,0.0,0.0,0.0,1834000.0,798000.0,1036000.0,37694820.0,38875440.0,-1180620.0,6237345321.0,4828004725.0,1409340596.0,34307455.0,58508605.0,-24201150.0,412034514.0,416639083.0,-4604569.0,6683687290.0,5303152413.0,1380534877.0,2401.0,2994.0,40.0,-633.0,77072.0,69.0,159.0,0.0,90.0,5516.0,9.0,1000575.0,982770.0,1628.0,68291.0,74900.0,3500.0,4049000.0,12336000.0,0.0,-8287000.0,534913838.0,10147090.0,1017002000.0,1011915520.0,5086480.0,0.47,4.08,3.37,2.06,1.67,2.2,1.36,1.17,2.99,2.43,1.96,1.13,0.72,0.57,73.76,0.0
