date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2021-09-28,139.0,139.25,139.0,139.35,138.25,17896.0,6867.0,2484681382.0,2.61,-1.0,288591.0,12476620.0,-12188029.0,132000.0,0.0,132000.0,2023100.0,3737784.0,-1714684.0,2443691.0,16214404.0,-13770713.0,2001757726.0,2241755710.0,-239997984.0,81200000.0,62107100.0,19092900.0,1616818133.0,1808285898.0,-191467765.0,3699775859.0,4112148708.0,-412372849.0,10.0,22.0,0.0,-12.0,557.0,14.0,3.0,0.0,-11.0,134.0,2.0,80579.0,79887.0,-536.0,13630.0,15221.0,-123.0,1045000.0,0.0,0.0,1045000.0,19707000.0,3436150.0,174279000.0,158726000.0,15553000.0,3.69,16.0,6.01,2.73,2.1,2.34,1.34,0.89,2.68,1.89,1.6,0.87,0.61,0.82,56.36
2021-09-29,136.0,136.9,136.0,136.9,135.45,31469.0,43917.0,4284361418.0,0.72,-3.0,625538.0,24346633.0,-23721095.0,121000.0,0.0,121000.0,1078000.0,4062352.0,-2984352.0,1824538.0,28408985.0,-26584447.0,2002383264.0,2266102343.0,-263719079.0,81321000.0,62107100.0,19213900.0,1617896133.0,1812348250.0,-194452117.0,3701600397.0,4140557693.0,-438957296.0,191.0,95.0,0.0,96.0,653.0,49.0,1.0,0.0,-48.0,86.0,0.0,80770.0,79982.0,-440.0,13679.0,15222.0,-171.0,1980000.0,224000.0,0.0,1756000.0,21463000.0,3639487.0,176259000.0,158950000.0,17309000.0,3.69,16.0,6.01,2.73,2.1,2.34,1.34,0.89,2.68,1.89,1.6,0.87,0.61,0.82,56.36
2021-09-30,137.05,136.3,137.05,137.1,135.2,16919.0,9983.0,2303685576.0,1.69,1.05,448015.0,8060000.0,-7611985.0,0.0,0.0,0.0,219000.0,5900574.0,-5681574.0,667015.0,13960574.0,-13293559.0,2002831279.0,2274162343.0,-271331064.0,81321000.0,62107100.0,19213900.0,1618115133.0,1818248824.0,-200133691.0,3702267412.0,4154518267.0,-452250855.0,51.0,31.0,0.0,20.0,673.0,0.0,7.0,0.0,7.0,93.0,10.0,80821.0,80013.0,-420.0,13679.0,15229.0,-164.0,805000.0,0.0,0.0,805000.0,22268000.0,3671107.0,177064000.0,158950000.0,18114000.0,3.69,16.0,6.01,2.73,2.1,2.34,1.34,0.89,2.68,1.89,1.6,0.87,0.61,0.82,56.36
2021-10-01,133.95,136.3,133.95,136.3,133.65,28939.0,44143.0,3888671030.0,0.66,-3.1,188948.0,12391200.0,-12202252.0,0.0,0.0,0.0,1639000.0,13963982.0,-12324982.0,1827948.0,26355182.0,-24527234.0,2003020227.0,2286553543.0,-283533316.0,81321000.0,62107100.0,19213900.0,1619754133.0,1832212806.0,-212458673.0,3704095360.0,4180873449.0,-476778089.0,278.0,17.0,0.0,261.0,934.0,10.0,1.0,0.0,-9.0,84.0,9.0,81099.0,80030.0,-159.0,13689.0,15230.0,-173.0,3771000.0,160000.0,0.0,3611000.0,25879000.0,3738872.0,180835000.0,159110000.0,21725000.0,3.8,16.75,6.3,2.89,2.13,2.47,1.38,0.92,2.66,1.9,1.62,0.83,0.57,0.66,55.17
2021-10-04,133.15,134.7,133.15,134.8,132.85,24299.0,27766.0,3240409636.0,0.88,-0.8,685623.0,13091000.0,-12405377.0,105000.0,0.0,105000.0,1666000.0,8626828.0,-6960828.0,2456623.0,21717828.0,-19261205.0,2003705850.0,2299644543.0,-295938693.0,81426000.0,62107100.0,19318900.0,1621420133.0,1840839634.0,-219419501.0,3706551983.0,4202591277.0,-496039294.0,188.0,36.0,1.0,151.0,1085.0,3.0,11.0,0.0,8.0,92.0,6.0,81287.0,80066.0,-8.0,13692.0,15241.0,-165.0,3418000.0,500000.0,0.0,2918000.0,28797000.0,3700956.0,184253000.0,159610000.0,24643000.0,3.8,16.75,6.3,2.89,2.13,2.47,1.38,0.92,2.66,1.9,1.62,0.83,0.57,0.66,55.17
2021-10-05,132.95,132.0,132.95,133.0,130.9,28469.0,36809.0,3753464098.0,0.77,-0.2,1393488.0,19185100.0,-17791612.0,90000.0,0.0,90000.0,4238808.0,6456662.0,-2217854.0,5722296.0,25641762.0,-19919466.0,2005099338.0,2318829643.0,-313730305.0,81516000.0,62107100.0,19408900.0,1625658941.0,1847296296.0,-221637355.0,3712274279.0,4228233039.0,-515958760.0,272.0,21.0,0.0,251.0,1336.0,10.0,22.0,0.0,12.0,104.0,15.0,81559.0,80087.0,243.0,13702.0,15263.0,-153.0,799000.0,175000.0,0.0,624000.0,29421000.0,3820634.0,185052000.0,159785000.0,25267000.0,3.8,16.75,6.3,2.89,2.13,2.47,1.38,0.92,2.66,1.9,1.62,0.83,0.57,0.66,55.17
2021-10-06,133.0,134.0,133.0,134.0,132.0,22785.0,24818.0,3024603640.0,0.92,0.05,972181.0,17646000.0,-16673819.0,82000.0,0.0,82000.0,1633000.0,3096666.0,-1463666.0,2687181.0,20742666.0,-18055485.0,2006071519.0,2336475643.0,-330404124.0,81598000.0,62107100.0,19490900.0,1627291941.0,1850392962.0,-223101021.0,3714961460.0,4248975705.0,-534014245.0,332.0,67.0,0.0,265.0,1601.0,12.0,31.0,0.0,19.0,123.0,26.0,81891.0,80154.0,508.0,13714.0,15294.0,-134.0,225000.0,237000.0,0.0,-12000.0,29409000.0,3987627.0,185277000.0,160022000.0,25255000.0,3.8,16.75,6.3,2.89,2.13,2.47,1.38,0.92,2.66,1.9,1.62,0.83,0.57,0.66,55.17
2021-10-07,135.35,134.05,135.35,135.6,133.95,13826.0,9745.0,1866323932.0,1.42,2.35,4483800.0,3515000.0,968800.0,300000.0,0.0,300000.0,2801292.0,4342946.0,-1541654.0,7585092.0,7857946.0,-272854.0,2010555319.0,2339990643.0,-329435324.0,81898000.0,62107100.0,19790900.0,1630093233.0,1854735908.0,-224642675.0,3722546552.0,4256833651.0,-534287099.0,357.0,245.0,1.0,111.0,1712.0,16.0,10.0,0.0,-6.0,117.0,5.0,82248.0,80399.0,619.0,13730.0,15304.0,-140.0,45000.0,500000.0,0.0,-455000.0,28954000.0,4075025.0,185322000.0,160522000.0,24800000.0,3.8,16.75,6.3,2.89,2.13,2.47,1.38,0.92,2.66,1.9,1.62,0.83,0.57,0.66,55.17
2021-10-08,134.2,135.65,134.2,135.65,133.95,7988.0,9574.0,1075930310.0,0.83,-1.15,1220218.0,5855908.0,-4635690.0,0.0,0.0,0.0,903463.0,306140.0,597323.0,2123681.0,6162048.0,-4038367.0,2011775537.0,2345846551.0,-334071014.0,81898000.0,62107100.0,19790900.0,1630996696.0,1855042048.0,-224045352.0,3724670233.0,4262995699.0,-538325466.0,175.0,98.0,0.0,77.0,1789.0,2.0,21.0,2.0,17.0,134.0,14.0,82423.0,80497.0,696.0,13732.0,15325.0,-123.0,0.0,477000.0,0.0,-477000.0,28477000.0,4084587.0,185322000.0,160999000.0,24323000.0,3.73,17.49,6.88,3.14,2.3,2.69,1.53,1.02,2.77,1.93,1.57,0.77,0.55,0.76,52.82
2021-10-12,132.85,132.7,132.85,133.15,131.6,11588.0,16091.0,1533572691.0,0.72,-1.35,1491797.0,7841699.0,-6349902.0,175000.0,0.0,175000.0,1616000.0,1413485.0,202515.0,3282797.0,9255184.0,-5972387.0,2013267334.0,2353688250.0,-340420916.0,82073000.0,62107100.0,19965900.0,1632612696.0,1856455533.0,-223842837.0,3727953030.0,4272250883.0,-544297853.0,243.0,211.0,1.0,31.0,1820.0,17.0,4.0,0.0,-13.0,121.0,11.0,82666.0,80708.0,727.0,13749.0,15329.0,-136.0,115000.0,0.0,0.0,115000.0,28592000.0,4127712.0,185437000.0,160999000.0,24438000.0,3.73,17.49,6.88,3.14,2.3,2.69,1.53,1.02,2.77,1.93,1.57,0.77,0.55,0.76,52.82
2021-10-13,132.4,133.4,132.4,133.6,132.15,5741.0,9324.0,761389812.0,0.62,-0.45,1063993.0,2786294.0,-1722301.0,219000.0,0.0,219000.0,391000.0,637680.0,-246680.0,1673993.0,3423974.0,-1749981.0,2014331327.0,2356474544.0,-342143217.0,82292000.0,62107100.0,20184900.0,1633003696.0,1857093213.0,-224089517.0,3729627023.0,4275674857.0,-546047834.0,65.0,111.0,5.0,-51.0,1769.0,1.0,24.0,0.0,23.0,144.0,0.0,82731.0,80819.0,676.0,13750.0,15353.0,-113.0,0.0,2000.0,0.0,-2000.0,28590000.0,4016381.0,185437000.0,161001000.0,24436000.0,3.73,17.49,6.88,3.14,2.3,2.69,1.53,1.02,2.77,1.93,1.57,0.77,0.55,0.76,52.82
2021-10-14,132.75,133.5,132.75,133.7,132.5,3441.0,5211.0,457703545.0,0.66,0.35,510252.0,536398.0,-26146.0,30000.0,0.0,30000.0,390458.0,878943.0,-488485.0,930710.0,1415341.0,-484631.0,2014841579.0,2357010942.0,-342169363.0,82322000.0,62107100.0,20214900.0,1633394154.0,1857972156.0,-224578002.0,3730557733.0,4277090198.0,-546532465.0,78.0,92.0,0.0,-14.0,1755.0,17.0,3.0,0.0,-14.0,130.0,1.0,82809.0,80911.0,662.0,13767.0,15356.0,-127.0,0.0,100000.0,0.0,-100000.0,28490000.0,3831056.0,185437000.0,161101000.0,24336000.0,3.73,17.49,6.88,3.14,2.3,2.69,1.53,1.02,2.77,1.93,1.57,0.77,0.55,0.76,52.82
2021-10-15,136.25,134.65,136.25,136.35,134.3,13728.0,11985.0,1862428212.0,1.15,3.5,5629337.0,645617.0,4983720.0,0.0,0.0,0.0,2585017.0,1425000.0,1160017.0,8214354.0,2070617.0,6143737.0,2020470916.0,2357656559.0,-337185643.0,82322000.0,62107100.0,20214900.0,1635979171.0,1859397156.0,-223417985.0,3738772087.0,4279160815.0,-540388728.0,71.0,310.0,0.0,-239.0,1516.0,9.0,34.0,0.0,25.0,155.0,1.0,82880.0,81221.0,423.0,13776.0,15390.0,-102.0,258000.0,7565000.0,0.0,-7307000.0,21183000.0,3802296.0,185695000.0,168666000.0,17029000.0,3.75,17.7,6.99,3.23,2.34,2.79,1.56,1.04,2.79,1.99,1.56,0.87,0.55,0.96,51.8
2021-10-18,135.85,136.7,135.85,136.9,135.6,5450.0,6738.0,743028806.0,0.81,-0.4,627662.0,704846.0,-77184.0,375000.0,0.0,375000.0,523286.0,897326.0,-374040.0,1525948.0,1602172.0,-76224.0,2021098578.0,2358361405.0,-337262827.0,82697000.0,62107100.0,20589900.0,1636502457.0,1860294482.0,-223792025.0,3740298035.0,4280762987.0,-540464952.0,45.0,70.0,0.0,-25.0,1491.0,5.0,8.0,0.0,3.0,158.0,1.0,82925.0,81291.0,398.0,13781.0,15398.0,-99.0,0.0,21000.0,0.0,-21000.0,21162000.0,3668366.0,185695000.0,168687000.0,17008000.0,3.75,17.7,6.99,3.23,2.34,2.79,1.56,1.04,2.79,1.99,1.56,0.87,0.55,0.96,51.8
2021-10-19,136.95,136.2,136.95,137.25,136.05,8666.0,5866.0,1186479700.0,1.48,1.1,6150015.0,582121.0,5567894.0,110000.0,0.0,110000.0,884336.0,411000.0,473336.0,7144351.0,993121.0,6151230.0,2027248593.0,2358943526.0,-331694933.0,82807000.0,62107100.0,20699900.0,1637386793.0,1860705482.0,-223318689.0,3747442386.0,4281756108.0,-534313722.0,41.0,73.0,0.0,-32.0,1459.0,16.0,9.0,0.0,-7.0,151.0,2.0,82966.0,81364.0,366.0,13797.0,15407.0,-106.0,10000.0,0.0,0.0,10000.0,21172000.0,3682846.0,185705000.0,168687000.0,17018000.0,3.75,17.7,6.99,3.23,2.34,2.79,1.56,1.04,2.79,1.99,1.56,0.87,0.55,0.96,51.8
2021-10-20,136.6,137.05,136.6,137.3,136.45,14674.0,11922.0,2008846387.0,1.23,-0.35,10317081.0,4708100.0,5608981.0,0.0,0.0,0.0,2250637.0,1473365.0,777272.0,12567718.0,6181465.0,6386253.0,2037565674.0,2363651626.0,-326085952.0,82807000.0,62107100.0,20699900.0,1639637430.0,1862178847.0,-222541417.0,3760010104.0,4287937573.0,-527927469.0,63.0,166.0,0.0,-103.0,1356.0,1.0,45.0,0.0,44.0,195.0,1.0,83029.0,81530.0,263.0,13798.0,15452.0,-62.0,130000.0,0.0,0.0,130000.0,21302000.0,3714150.0,185835000.0,168687000.0,17148000.0,3.75,17.7,6.99,3.23,2.34,2.79,1.56,1.04,2.79,1.99,1.56,0.87,0.55,0.96,51.8
2021-10-21,136.1,136.7,136.1,137.8,136.1,13292.0,9180.0,1823893063.0,1.45,-0.5,8512672.0,731995.0,7780677.0,63000.0,0.0,63000.0,2560939.0,640049.0,1920890.0,11136611.0,1372044.0,9764567.0,2046078346.0,2364383621.0,-318305275.0,82870000.0,62107100.0,20762900.0,1642198369.0,1862818896.0,-220620527.0,3771146715.0,4289309617.0,-518162902.0,32.0,209.0,0.0,-177.0,1179.0,4.0,12.0,0.0,8.0,203.0,14.0,83061.0,81739.0,86.0,13802.0,15464.0,-54.0,10000.0,0.0,0.0,10000.0,21312000.0,3704241.0,185845000.0,168687000.0,17158000.0,3.75,17.7,6.99,3.23,2.34,2.79,1.56,1.04,2.79,1.99,1.56,0.87,0.55,0.96,51.8
2021-10-22,136.5,136.25,136.5,136.75,135.65,5321.0,4657.0,725081014.0,1.14,0.4,3085863.0,467048.0,2618815.0,0.0,0.0,0.0,985358.0,732862.0,252496.0,4071221.0,1199910.0,2871311.0,2049164209.0,2364850669.0,-315686460.0,82870000.0,62107100.0,20762900.0,1643183727.0,1863551758.0,-220368031.0,3775217936.0,4290509527.0,-515291591.0,26.0,74.0,0.0,-48.0,1131.0,16.0,35.0,0.0,19.0,222.0,10.0,83087.0,81813.0,38.0,13818.0,15499.0,-35.0,135000.0,1511000.0,0.0,-1376000.0,19936000.0,3673319.0,185980000.0,170198000.0,15782000.0,3.78,17.06,6.63,3.11,2.22,2.64,1.52,0.99,2.73,1.93,1.53,0.99,0.6,0.75,53.44
2021-10-25,136.4,136.0,136.4,136.7,135.2,7522.0,7124.0,1022937288.0,1.06,-0.1,4198500.0,480548.0,3717952.0,70000.0,0.0,70000.0,1058150.0,1234819.0,-176669.0,5326650.0,1715367.0,3611283.0,2053362709.0,2365331217.0,-311968508.0,82940000.0,62107100.0,20832900.0,1644241877.0,1864786577.0,-220544700.0,3780544586.0,4292224894.0,-511680308.0,30.0,93.0,0.0,-63.0,1068.0,16.0,4.0,0.0,-12.0,210.0,6.0,83117.0,81906.0,-25.0,13834.0,15503.0,-47.0,20000.0,560000.0,0.0,-540000.0,19396000.0,3676149.0,186000000.0,170758000.0,15242000.0,3.78,17.06,6.63,3.11,2.22,2.64,1.52,0.99,2.73,1.93,1.53,0.99,0.6,0.75,53.44
2021-10-26,137.55,136.65,137.55,137.75,136.6,10797.0,9789.0,1483480452.0,1.1,1.15,5438289.0,319508.0,5118781.0,67000.0,0.0,67000.0,2488484.0,1042000.0,1446484.0,7993773.0,1361508.0,6632265.0,2058800998.0,2365650725.0,-306849727.0,83007000.0,62107100.0,20899900.0,1646730361.0,1865828577.0,-219098216.0,3788538359.0,4293586402.0,-505048043.0,20.0,55.0,0.0,-35.0,1033.0,14.0,5.0,0.0,-9.0,201.0,0.0,83137.0,81961.0,-60.0,13848.0,15508.0,-56.0,0.0,0.0,0.0,0.0,19396000.0,3752184.0,186000000.0,170758000.0,15242000.0,3.78,17.06,6.63,3.11,2.22,2.64,1.52,0.99,2.73,1.93,1.53,0.99,0.6,0.75,53.44
2021-10-27,137.55,136.95,137.55,137.55,136.7,7527.0,5876.0,1031896075.0,1.28,0.0,4464784.0,344516.0,4120268.0,37000.0,0.0,37000.0,1482295.0,484593.0,997702.0,5984079.0,829109.0,5154970.0,2063265782.0,2365995241.0,-302729459.0,83044000.0,62107100.0,20936900.0,1648212656.0,1866313170.0,-218100514.0,3794522438.0,4294415511.0,-499893073.0,22.0,35.0,0.0,-13.0,1020.0,1.0,0.0,0.0,-1.0,200.0,1.0,83159.0,81996.0,-73.0,13849.0,15508.0,-57.0,0.0,0.0,0.0,0.0,19396000.0,3795810.0,186000000.0,170758000.0,15242000.0,3.78,17.06,6.63,3.11,2.22,2.64,1.52,0.99,2.73,1.93,1.53,0.99,0.6,0.75,53.44
2021-10-28,137.15,137.45,137.15,137.65,136.6,4597.0,5081.0,630055512.0,0.9,-0.4,2842214.0,1495731.0,1346483.0,0.0,35000.0,-35000.0,326662.0,375047.0,-48385.0,3168876.0,1905778.0,1263098.0,2066107996.0,2367490972.0,-301382976.0,83044000.0,62142100.0,20901900.0,1648539318.0,1866688217.0,-218148899.0,3797691314.0,4296321289.0,-498629975.0,29.0,31.0,0.0,-2.0,1018.0,1.0,0.0,0.0,-1.0,199.0,1.0,83188.0,82027.0,-75.0,13850.0,15508.0,-58.0,6000.0,703000.0,0.0,-697000.0,18699000.0,3808299.0,186006000.0,171461000.0,14545000.0,3.78,17.06,6.63,3.11,2.22,2.64,1.52,0.99,2.73,1.93,1.53,0.99,0.6,0.75,53.44
2021-10-29,135.8,137.05,135.8,137.05,135.35,5145.0,6484.0,699434063.0,0.79,-1.35,31297.0,1483001.0,-1451704.0,0.0,0.0,0.0,1554000.0,1718267.0,-164267.0,1585297.0,3201268.0,-1615971.0,2066139293.0,2368973973.0,-302834680.0,83044000.0,62142100.0,20901900.0,1650093318.0,1868406484.0,-218313166.0,3799276611.0,4299522557.0,-500245946.0,62.0,182.0,0.0,-120.0,898.0,25.0,2.0,0.0,-23.0,176.0,6.0,83250.0,82209.0,-195.0,13875.0,15510.0,-81.0,78000.0,0.0,0.0,78000.0,18777000.0,3834622.0,186084000.0,171461000.0,14623000.0,3.85,16.98,6.52,3.04,2.17,2.57,1.47,0.97,2.68,1.85,1.5,1.16,0.6,0.83,53.74
2021-11-01,136.5,136.2,136.5,136.75,136.2,3142.0,3530.0,428929269.0,0.89,0.7,512329.0,61006.0,451323.0,30000.0,0.0,30000.0,1464606.0,325794.0,1138812.0,2006935.0,386800.0,1620135.0,2066651622.0,2369034979.0,-302383357.0,83074000.0,62142100.0,20931900.0,1651557924.0,1868732278.0,-217174354.0,3801283546.0,4299909357.0,-498625811.0,11.0,105.0,0.0,-94.0,804.0,2.0,6.0,0.0,4.0,180.0,0.0,83261.0,82314.0,-289.0,13877.0,15516.0,-77.0,0.0,0.0,0.0,0.0,18777000.0,3744689.0,186084000.0,171461000.0,14623000.0,3.85,16.98,6.52,3.04,2.17,2.57,1.47,0.97,2.68,1.85,1.5,1.16,0.6,0.83,53.74
2021-11-02,136.25,136.8,136.25,137.65,136.15,4154.0,5150.0,569049842.0,0.81,-0.25,1619506.0,526120.0,1093386.0,48000.0,0.0,48000.0,1068359.0,847896.0,220463.0,2735865.0,1374016.0,1361849.0,2068271128.0,2369561099.0,-301289971.0,83122000.0,62142100.0,20979900.0,1652626283.0,1869580174.0,-216953891.0,3804019411.0,4301283373.0,-497263962.0,40.0,80.0,0.0,-40.0,764.0,1.0,2.0,0.0,1.0,181.0,0.0,83301.0,82394.0,-329.0,13878.0,15518.0,-76.0,0.0,20000.0,0.0,-20000.0,18757000.0,3704211.0,186084000.0,171481000.0,14603000.0,3.85,16.98,6.52,3.04,2.17,2.57,1.47,0.97,2.68,1.85,1.5,1.16,0.6,0.83,53.74
2021-11-03,136.6,136.4,136.6,137.0,136.4,2399.0,2724.0,328234276.0,0.88,0.35,590935.0,213010.0,377925.0,0.0,0.0,0.0,421819.0,692000.0,-270181.0,1012754.0,905010.0,107744.0,2068862063.0,2369774109.0,-300912046.0,83122000.0,62142100.0,20979900.0,1653048102.0,1870272174.0,-217224072.0,3805032165.0,4302188383.0,-497156218.0,8.0,1.0,0.0,7.0,771.0,0.0,1.0,0.0,1.0,182.0,0.0,83309.0,82395.0,-322.0,13878.0,15519.0,-75.0,25000.0,0.0,0.0,25000.0,18782000.0,3689622.0,186109000.0,171481000.0,14628000.0,3.85,16.98,6.52,3.04,2.17,2.57,1.47,0.97,2.68,1.85,1.5,1.16,0.6,0.83,53.74
2021-11-04,136.15,137.25,136.15,137.5,136.15,2662.0,4093.0,364046342.0,0.65,-0.45,195948.0,412608.0,-216660.0,0.0,0.0,0.0,1016999.0,658826.0,358173.0,1212947.0,1071434.0,141513.0,2069058011.0,2370186717.0,-301128706.0,83122000.0,62142100.0,20979900.0,1654065101.0,1870931000.0,-216865899.0,3806245112.0,4303259817.0,-497014705.0,15.0,47.0,0.0,-32.0,739.0,1.0,7.0,0.0,6.0,188.0,0.0,83324.0,82442.0,-354.0,13879.0,15526.0,-69.0,11000.0,50000.0,0.0,-39000.0,18743000.0,3465399.0,186120000.0,171531000.0,14589000.0,3.85,16.98,6.52,3.04,2.17,2.57,1.47,0.97,2.68,1.85,1.5,1.16,0.6,0.83,53.74
2021-11-05,138.1,137.1,138.1,138.2,136.8,11655.0,11698.0,1603293234.0,1.0,1.95,7039113.0,263551.0,6775562.0,0.0,32000.0,-32000.0,2955607.0,705566.0,2250041.0,9994720.0,1001117.0,8993603.0,2076097124.0,2370450268.0,-294353144.0,83122000.0,62174100.0,20947900.0,1657020708.0,1871636566.0,-214615858.0,3816239832.0,4304260934.0,-488021102.0,45.0,76.0,0.0,-31.0,708.0,46.0,5.0,0.0,-41.0,147.0,0.0,83369.0,82518.0,-385.0,13925.0,15531.0,-110.0,11000.0,15000.0,0.0,-4000.0,18739000.0,3522798.0,186131000.0,171546000.0,14585000.0,3.88,17.05,6.55,3.03,2.17,2.6,1.48,0.98,2.65,1.89,1.49,1.17,0.66,0.84,53.49
2021-11-08,139.2,138.2,139.2,139.2,138.2,7721.0,8260.0,1072307464.0,0.93,1.1,1564183.0,163314.0,1400869.0,43000.0,0.0,43000.0,2556053.0,238000.0,2318053.0,4163236.0,401314.0,3761922.0,2077661307.0,2370613582.0,-292952275.0,83165000.0,62174100.0,20990900.0,1659576761.0,1871874566.0,-212297805.0,3820403068.0,4304662248.0,-484259180.0,118.0,27.0,0.0,91.0,799.0,5.0,7.0,0.0,2.0,149.0,6.0,83487.0,82545.0,-294.0,13930.0,15538.0,-108.0,0.0,253000.0,0.0,-253000.0,18486000.0,3537036.0,186131000.0,171799000.0,14332000.0,3.88,17.05,6.55,3.03,2.17,2.6,1.48,0.98,2.65,1.89,1.49,1.17,0.66,0.84,53.49
2021-11-09,140.7,140.15,140.7,141.2,140.1,12860.0,11831.0,1810403187.0,1.09,1.5,6973682.0,176530.0,6797152.0,1316000.0,21000.0,1295000.0,2846864.0,583691.0,2263173.0,11136546.0,781221.0,10355325.0,2084634989.0,2370790112.0,-286155123.0,84481000.0,62195100.0,22285900.0,1662423625.0,1872458257.0,-210034632.0,3831539614.0,4305443469.0,-473903855.0,76.0,142.0,0.0,-66.0,733.0,1.0,11.0,1.0,9.0,158.0,1.0,83563.0,82687.0,-360.0,13931.0,15549.0,-99.0,0.0,78000.0,0.0,-78000.0,18408000.0,3546861.0,186131000.0,171877000.0,14254000.0,3.88,17.05,6.55,3.03,2.17,2.6,1.48,0.98,2.65,1.89,1.49,1.17,0.66,0.84,53.49
2021-11-10,140.5,140.65,140.5,140.65,140.0,5594.0,7203.0,785319940.0,0.78,-0.2,3218056.0,541266.0,2676790.0,178000.0,0.0,178000.0,1214971.0,945607.0,269364.0,4611027.0,1486873.0,3124154.0,2087853045.0,2371331378.0,-283478333.0,84659000.0,62195100.0,22463900.0,1663638596.0,1873403864.0,-209765268.0,3836150641.0,4306930342.0,-470779701.0,24.0,23.0,0.0,1.0,734.0,1.0,8.0,0.0,7.0,165.0,0.0,83587.0,82710.0,-359.0,13932.0,15557.0,-92.0,0.0,136000.0,0.0,-136000.0,18272000.0,3423846.0,186131000.0,172013000.0,14118000.0,3.88,17.05,6.55,3.03,2.17,2.6,1.48,0.98,2.65,1.89,1.49,1.17,0.66,0.84,53.49
2021-11-11,139.25,139.1,139.25,139.75,138.8,4600.0,4898.0,640820755.0,0.94,-1.25,66079.0,156116.0,-90037.0,0.0,0.0,0.0,2750769.0,470641.0,2280128.0,2816848.0,626757.0,2190091.0,2087919124.0,2371487494.0,-283568370.0,84659000.0,62195100.0,22463900.0,1666389365.0,1873874505.0,-207485140.0,3838967489.0,4307557099.0,-468589610.0,30.0,19.0,1.0,10.0,744.0,4.0,3.0,0.0,-1.0,164.0,0.0,83617.0,82729.0,-349.0,13936.0,15560.0,-93.0,0.0,76000.0,0.0,-76000.0,18196000.0,3155159.0,186131000.0,172089000.0,14042000.0,3.88,17.05,6.55,3.03,2.17,2.6,1.48,0.98,2.65,1.89,1.49,1.17,0.66,0.84,53.49
2021-11-12,139.7,139.9,139.7,140.8,139.5,5886.0,5407.0,825588673.0,1.09,0.45,2496317.0,447264.0,2049053.0,175000.0,0.0,175000.0,1854261.0,663000.0,1191261.0,4525578.0,1110264.0,3415314.0,2090415441.0,2371934758.0,-281519317.0,84834000.0,62195100.0,22638900.0,1668243626.0,1874537505.0,-206293879.0,3843493067.0,4308667363.0,-465174296.0,28.0,35.0,0.0,-7.0,737.0,6.0,3.0,0.0,-3.0,161.0,1.0,83645.0,82764.0,-356.0,13942.0,15563.0,-96.0,42000.0,2768000.0,0.0,-2726000.0,15470000.0,3044829.0,186173000.0,174857000.0,11316000.0,3.97,16.8,6.41,2.94,2.12,2.53,1.42,0.95,2.69,1.86,1.59,1.14,0.62,0.78,54.1
2021-11-15,140.95,140.55,140.95,141.25,140.55,6780.0,8393.0,955946488.0,0.81,1.25,2746941.0,807579.0,1939362.0,770000.0,11000.0,759000.0,1675704.0,813998.0,861706.0,5192645.0,1632577.0,3560068.0,2093162382.0,2372742337.0,-279579955.0,85604000.0,62206100.0,23397900.0,1669919330.0,1875351503.0,-205432173.0,3848685712.0,4310299940.0,-461614228.0,161.0,72.0,0.0,89.0,826.0,1.0,5.0,0.0,4.0,165.0,0.0,83806.0,82836.0,-267.0,13943.0,15568.0,-92.0,16000.0,0.0,0.0,16000.0,15486000.0,2823246.0,186189000.0,174857000.0,11332000.0,3.97,16.8,6.41,2.94,2.12,2.53,1.42,0.95,2.69,1.86,1.59,1.14,0.62,0.78,54.1
